lead_id,company_size,industry,website_visits,pages_viewed,time_on_site_seconds,email_opens,email_clicks,form_submissions,content_downloads,webinar_attendance,days_since_first_touch,lead_source,actual_converted,predicted_probability,predicted_class
LEAD_6723,Small,Healthcare,1,11,1652,14,1,4,8,3,104,Paid Ad,0,0.4414,0
LEAD_6724,Large,Manufacturing,39,29,718,2,2,5,2,2,35,Website,1,0.7413,1
LEAD_6725,Small,Education,12,5,1765,13,6,4,8,1,109,Website,0,0.8954,1
LEAD_6726,Medium,Finance,32,30,292,2,2,5,1,1,116,Referral,1,0.819,1
LEAD_6727,Medium,Finance,22,7,1787,7,7,1,8,1,135,Referral,1,0.5933,1
LEAD_6728,Enterprise,Retail,4,27,517,4,4,4,1,2,130,Event,0,0.5554,1
LEAD_6729,Medium,Education,44,7,1547,10,2,4,6,3,147,Social Media,0,0.459,0
LEAD_6730,Small,Finance,10,9,1696,7,3,5,6,2,127,Referral,1,0.99,1
LEAD_6731,Medium,Retail,15,8,205,14,8,5,4,0,139,Social Media,1,0.5273,1
LEAD_6732,Large,Manufacturing,46,4,1434,7,1,1,0,1,133,Social Media,0,0.3738,0
LEAD_6733,Enterprise,Healthcare,23,20,1235,14,6,3,1,0,99,Paid Ad,1,0.6385,1
LEAD_6734,Large,Retail,3,2,1654,14,7,3,3,2,105,Social Media,1,0.322,0
LEAD_6735,Enterprise,Education,41,18,1287,11,8,5,8,3,15,Social Media,1,0.99,1
LEAD_6736,Small,Retail,46,25,580,11,10,5,4,3,102,Event,1,0.7937,1
LEAD_6737,Large,Retail,18,25,677,3,3,3,6,0,15,Paid Ad,0,0.2969,0
LEAD_6738,Large,Education,13,15,1348,7,7,4,3,2,175,Paid Ad,0,0.4999,0
LEAD_6739,Enterprise,Education,17,18,283,0,0,1,7,3,60,Website,1,0.6606,1
LEAD_6740,Small,Healthcare,30,20,923,9,8,1,4,2,19,Referral,0,0.8012,1
LEAD_6741,Medium,Retail,28,14,899,2,2,3,2,1,72,Referral,1,0.7799,1
LEAD_6742,Enterprise,Manufacturing,16,30,195,2,1,2,0,1,63,Paid Ad,1,0.5182,1
LEAD_6743,Enterprise,Healthcare,16,7,545,1,1,2,0,0,32,Social Media,1,0.7688,1
LEAD_6744,Enterprise,Manufacturing,6,9,942,13,0,5,4,1,170,Social Media,1,0.507,1
LEAD_6745,Small,Healthcare,7,8,1686,6,6,5,8,0,29,Website,1,0.9568,1
LEAD_6746,Large,Healthcare,20,11,646,10,2,5,5,3,75,Event,1,0.7844,1
LEAD_6747,Large,Manufacturing,36,7,1431,4,2,4,3,3,68,Paid Ad,1,0.8236,1
LEAD_6748,Large,Education,49,2,434,5,5,4,4,0,67,Social Media,1,0.8085,1
LEAD_6749,Large,Education,21,20,830,11,1,1,1,1,136,Event,0,0.4318,0
LEAD_6750,Small,Technology,21,7,1116,11,3,3,0,1,139,Paid Ad,0,0.6552,1
LEAD_6751,Large,Education,8,19,1701,5,4,3,5,2,17,Referral,1,0.99,1
LEAD_6752,Medium,Education,48,6,316,1,1,2,7,2,16,Website,1,0.99,1
LEAD_6753,Enterprise,Healthcare,27,21,1733,0,0,1,3,3,115,Paid Ad,1,0.8086,1
LEAD_6754,Enterprise,Finance,50,19,1538,14,1,1,8,2,6,Referral,1,0.99,1
LEAD_6755,Medium,Finance,47,24,993,5,5,3,0,1,121,Referral,0,0.4596,0
LEAD_6756,Medium,Technology,50,24,840,2,2,2,3,3,67,Social Media,1,0.5915,1
LEAD_6757,Medium,Healthcare,18,29,134,5,5,2,2,3,175,Website,1,0.871,1
LEAD_6758,Large,Healthcare,16,25,1028,6,3,3,8,3,13,Referral,1,0.99,1
LEAD_6759,Large,Technology,16,9,735,14,9,3,4,3,28,Website,1,0.9425,1
LEAD_6760,Small,Technology,48,3,1569,8,5,0,6,0,103,Event,0,0.2557,0
LEAD_6761,Small,Retail,12,23,1196,3,3,3,0,3,28,Social Media,1,0.7254,1
LEAD_6762,Medium,Finance,1,5,994,14,5,2,4,0,9,Social Media,0,0.4332,0
LEAD_6763,Large,Finance,9,15,603,3,3,2,7,0,145,Referral,1,0.2725,0
LEAD_6764,Small,Education,44,17,1411,10,7,0,6,1,20,Referral,1,0.547,1
LEAD_6765,Medium,Education,37,28,1373,15,0,1,5,0,96,Paid Ad,0,0.4471,0
LEAD_6766,Large,Education,10,28,168,6,6,3,1,0,81,Paid Ad,0,0.528,1
LEAD_6767,Small,Healthcare,3,28,1180,8,0,3,6,3,159,Paid Ad,1,0.4357,0
LEAD_6768,Medium,Retail,20,13,1402,9,3,4,0,1,108,Website,1,0.6582,1
LEAD_6769,Small,Retail,40,4,720,8,6,5,0,3,168,Social Media,0,0.7384,1
LEAD_6770,Medium,Retail,11,6,49,0,0,5,7,3,129,Social Media,1,0.99,1
LEAD_6771,Small,Technology,43,22,1118,12,4,3,7,2,47,Website,1,0.697,1
LEAD_6772,Small,Education,20,6,1642,13,9,4,8,2,119,Referral,0,0.2641,0
LEAD_6773,Medium,Healthcare,8,8,1173,3,3,4,1,2,7,Social Media,1,0.8064,1
LEAD_6774,Small,Finance,47,26,698,8,0,0,8,0,96,Social Media,0,0.6795,1
LEAD_6775,Enterprise,Finance,14,14,197,3,3,2,7,3,125,Event,1,0.809,1
LEAD_6776,Small,Retail,44,20,1417,8,3,1,8,1,26,Website,0,0.5736,1
LEAD_6777,Medium,Finance,18,24,771,0,0,5,6,2,69,Paid Ad,1,0.99,1
LEAD_6778,Enterprise,Technology,11,17,234,2,2,3,5,0,33,Social Media,1,0.99,1
LEAD_6779,Medium,Healthcare,26,2,976,13,2,3,3,1,116,Paid Ad,0,0.927,1
LEAD_6780,Small,Finance,35,11,511,7,3,0,1,1,45,Event,1,0.5866,1
LEAD_6781,Small,Technology,44,22,939,12,9,1,8,0,175,Website,1,0.5674,1
LEAD_6782,Enterprise,Technology,28,4,1111,10,7,3,2,2,127,Event,1,0.6628,1
LEAD_6783,Small,Manufacturing,3,17,1447,2,2,2,8,2,13,Website,1,0.5918,1
LEAD_6784,Medium,Retail,48,15,531,3,3,2,0,3,84,Website,1,0.7531,1
LEAD_6785,Small,Technology,13,10,62,8,8,4,4,2,137,Referral,0,0.4436,0
LEAD_6786,Small,Manufacturing,31,17,1073,14,8,2,3,1,145,Paid Ad,1,0.5777,1
LEAD_6787,Small,Technology,43,26,1480,15,5,5,7,3,57,Website,1,0.8724,1
LEAD_6788,Small,Healthcare,47,21,1505,2,2,0,2,3,78,Social Media,1,0.1833,0
LEAD_6789,Large,Manufacturing,44,11,887,4,4,3,5,0,68,Paid Ad,0,0.783,1
LEAD_6790,Small,Manufacturing,10,23,1573,3,0,1,5,3,35,Referral,1,0.7026,1
LEAD_6791,Enterprise,Education,1,21,1375,10,3,3,8,2,128,Referral,0,0.4558,0
LEAD_6792,Small,Education,9,29,1338,6,6,2,4,2,17,Website,0,0.6224,1
LEAD_6793,Large,Retail,47,19,303,4,1,3,0,0,145,Referral,1,0.6116,1
LEAD_6794,Enterprise,Retail,16,23,76,14,1,0,4,0,47,Social Media,0,0.551,1
LEAD_6795,Medium,Manufacturing,44,16,604,13,9,2,6,1,64,Referral,1,0.642,1
LEAD_6796,Medium,Technology,18,7,656,7,6,2,8,1,5,Social Media,1,0.7646,1
LEAD_6797,Medium,Technology,24,25,1357,4,4,1,4,3,158,Referral,1,0.6,1
LEAD_6798,Medium,Healthcare,47,30,1624,9,9,1,7,0,118,Event,1,0.4126,0
LEAD_6799,Medium,Education,2,18,593,8,4,2,0,1,117,Referral,0,0.6064,1
LEAD_6800,Enterprise,Manufacturing,42,11,1316,14,1,5,2,1,18,Event,1,0.7737,1
LEAD_6801,Large,Manufacturing,6,3,1702,12,6,2,7,1,125,Referral,1,0.7259,1
LEAD_6802,Large,Manufacturing,22,4,299,7,6,3,2,1,125,Social Media,0,0.7483,1
LEAD_6803,Large,Healthcare,31,11,1333,14,1,2,8,3,120,Website,1,0.99,1
LEAD_6804,Enterprise,Manufacturing,14,12,234,14,4,5,1,1,104,Referral,1,0.8096,1
LEAD_6805,Medium,Finance,44,20,1182,10,1,1,8,1,91,Paid Ad,1,0.6219,1
LEAD_6806,Enterprise,Healthcare,5,25,1536,10,4,3,3,1,66,Social Media,1,0.502,1
LEAD_6807,Small,Retail,10,8,1629,2,2,3,5,0,65,Referral,1,0.5061,1
LEAD_6808,Small,Manufacturing,20,16,1228,7,7,5,4,1,2,Event,1,0.8687,1
LEAD_6809,Medium,Retail,13,15,522,1,1,1,5,2,50,Paid Ad,1,0.7246,1
LEAD_6810,Small,Finance,39,17,555,2,2,0,1,1,105,Referral,1,0.6367,1
LEAD_6811,Medium,Technology,7,14,69,3,3,0,4,1,14,Paid Ad,0,0.6987,1
LEAD_6812,Enterprise,Education,9,7,1511,4,3,1,6,0,155,Website,1,0.5665,1
LEAD_6813,Small,Manufacturing,19,12,155,4,4,2,8,1,145,Paid Ad,1,0.4865,0
LEAD_6814,Small,Healthcare,21,28,1344,7,7,2,1,0,60,Website,0,0.5931,1
LEAD_6815,Medium,Healthcare,48,19,1266,4,2,3,1,2,156,Referral,0,0.6817,1
LEAD_6816,Large,Healthcare,43,29,1405,0,0,3,2,2,10,Referral,0,0.6227,1
LEAD_6817,Medium,Technology,12,26,966,2,2,1,1,0,10,Event,1,0.289,0
LEAD_6818,Small,Finance,46,11,1796,2,2,4,8,3,56,Social Media,1,0.8381,1
LEAD_6819,Medium,Technology,35,17,719,13,1,3,7,0,175,Referral,1,0.5297,1
LEAD_6820,Medium,Manufacturing,9,17,706,9,5,4,2,3,48,Social Media,1,0.7647,1
LEAD_6821,Enterprise,Technology,49,27,214,11,0,1,1,3,127,Event,1,0.9548,1
LEAD_6822,Large,Healthcare,50,12,1367,9,0,3,4,2,32,Event,1,0.99,1
LEAD_6823,Large,Healthcare,10,6,131,7,4,0,4,0,32,Social Media,0,0.6241,1
LEAD_6824,Enterprise,Retail,11,29,312,8,5,5,6,3,132,Website,1,0.5271,1
LEAD_6825,Large,Healthcare,2,29,606,14,8,4,4,1,150,Referral,0,0.7352,1
LEAD_6826,Large,Education,15,17,1000,0,0,3,5,0,171,Social Media,1,0.4004,0
LEAD_6827,Small,Manufacturing,33,22,229,0,0,0,1,3,104,Paid Ad,1,0.571,1
LEAD_6828,Medium,Education,1,2,223,0,0,0,4,0,149,Paid Ad,0,0.01,0
LEAD_6829,Large,Technology,16,9,1268,5,5,1,4,1,162,Event,0,0.504,1
LEAD_6830,Medium,Education,38,20,587,9,9,5,7,0,74,Website,1,0.713,1
LEAD_6831,Large,Retail,23,10,804,7,6,2,1,3,105,Event,1,0.585,1
LEAD_6832,Medium,Retail,41,28,1628,15,1,0,7,3,3,Website,1,0.9792,1
LEAD_6833,Medium,Finance,18,22,647,13,6,2,8,0,46,Social Media,0,0.99,1
LEAD_6834,Enterprise,Finance,30,13,1647,14,6,3,8,2,29,Event,1,0.76,1
LEAD_6835,Enterprise,Technology,5,20,1439,7,3,2,8,2,103,Website,0,0.99,1
LEAD_6836,Large,Education,17,23,877,8,1,4,8,0,136,Paid Ad,0,0.8549,1
LEAD_6837,Large,Finance,38,23,375,3,1,4,2,0,53,Social Media,0,0.886,1
LEAD_6838,Small,Retail,32,15,554,12,8,5,0,1,156,Website,1,0.6379,1
LEAD_6839,Small,Finance,33,22,1462,1,1,5,4,0,105,Social Media,0,0.99,1
LEAD_6840,Small,Retail,18,23,1733,11,5,2,6,0,87,Paid Ad,1,0.3637,0
LEAD_6841,Enterprise,Finance,23,17,801,13,10,3,3,0,65,Paid Ad,1,0.5834,1
LEAD_6842,Small,Manufacturing,41,30,1687,1,1,1,0,2,55,Website,1,0.2446,0
LEAD_6843,Large,Manufacturing,45,24,966,8,1,2,8,0,8,Event,0,0.7035,1
LEAD_6844,Enterprise,Retail,19,27,821,2,1,1,2,1,53,Paid Ad,0,0.9731,1
LEAD_6845,Enterprise,Education,38,2,71,15,10,5,1,0,123,Referral,1,0.5994,1
LEAD_6846,Small,Manufacturing,34,25,442,8,2,5,0,1,137,Website,0,0.609,1
LEAD_6847,Medium,Technology,39,23,258,2,2,3,3,0,30,Website,1,0.7121,1
LEAD_6848,Medium,Retail,31,20,1192,6,5,5,7,0,29,Referral,0,0.6552,1
LEAD_6849,Small,Education,38,16,873,2,2,4,6,0,97,Event,0,0.6417,1
LEAD_6850,Medium,Manufacturing,3,24,1735,12,2,4,8,0,66,Paid Ad,1,0.6458,1
LEAD_6851,Medium,Healthcare,18,22,647,0,0,5,7,0,19,Website,0,0.9055,1
LEAD_6852,Small,Healthcare,4,17,81,2,2,5,5,0,58,Social Media,1,0.4669,0
LEAD_6853,Small,Education,36,2,249,10,5,5,5,2,163,Event,1,0.9031,1
LEAD_6854,Enterprise,Manufacturing,19,16,965,12,4,3,3,3,123,Event,1,0.8492,1
LEAD_6855,Large,Technology,42,26,987,14,6,1,0,2,156,Website,1,0.99,1
LEAD_6856,Small,Healthcare,7,5,1355,7,3,0,7,1,137,Referral,1,0.2031,0
LEAD_6857,Large,Healthcare,6,11,488,1,1,1,3,3,128,Social Media,1,0.6548,1
LEAD_6858,Medium,Education,13,24,343,2,2,1,8,2,8,Paid Ad,0,0.6486,1
LEAD_6859,Large,Finance,23,22,163,2,2,5,0,3,84,Paid Ad,1,0.8799,1
LEAD_6860,Enterprise,Healthcare,20,13,377,0,0,0,0,0,1,Event,0,0.3573,0
LEAD_6861,Large,Technology,37,3,1478,3,3,5,3,1,37,Referral,1,0.7777,1
LEAD_6862,Large,Manufacturing,18,15,1560,1,0,2,7,1,172,Website,1,0.2153,0
LEAD_6863,Medium,Education,26,16,986,5,5,0,7,1,14,Event,1,0.8471,1
LEAD_6864,Enterprise,Retail,46,18,104,15,9,3,8,2,46,Paid Ad,1,0.8692,1
LEAD_6865,Small,Technology,26,25,1154,9,7,5,8,0,80,Event,1,0.9311,1
LEAD_6866,Enterprise,Healthcare,48,27,225,12,10,2,5,1,121,Event,0,0.8227,1
LEAD_6867,Medium,Retail,25,3,111,11,8,1,3,0,94,Social Media,1,0.228,0
LEAD_6868,Medium,Retail,8,16,751,4,4,3,1,0,78,Event,0,0.3444,0
LEAD_6869,Large,Finance,45,7,833,13,5,5,4,1,57,Paid Ad,1,0.8749,1
LEAD_6870,Enterprise,Education,6,9,190,8,4,3,6,2,79,Website,1,0.8348,1
LEAD_6871,Enterprise,Healthcare,11,5,257,11,0,4,3,1,6,Referral,1,0.6669,1
LEAD_6872,Enterprise,Finance,32,26,846,2,2,4,8,0,42,Social Media,0,0.7436,1
LEAD_6873,Small,Education,33,17,525,1,1,5,7,3,114,Referral,1,0.8377,1
LEAD_6874,Small,Manufacturing,36,15,1422,2,2,0,0,1,12,Website,0,0.5781,1
LEAD_6875,Large,Technology,49,23,594,5,2,5,8,1,21,Website,1,0.99,1
LEAD_6876,Large,Finance,7,22,966,8,7,0,5,0,132,Website,0,0.1213,0
LEAD_6877,Enterprise,Healthcare,2,10,1656,13,5,4,4,3,83,Referral,1,0.99,1
LEAD_6878,Small,Finance,43,19,1202,1,1,5,5,3,26,Paid Ad,1,0.9135,1
LEAD_6879,Small,Finance,11,20,122,15,10,0,0,1,134,Referral,0,0.2398,0
LEAD_6880,Medium,Finance,15,17,724,3,3,0,1,0,64,Paid Ad,0,0.3903,0
LEAD_6881,Enterprise,Retail,25,9,1742,2,2,1,4,1,53,Website,1,0.8301,1
LEAD_6882,Large,Healthcare,17,23,585,1,1,5,7,1,100,Website,1,0.99,1
LEAD_6883,Medium,Education,26,26,425,6,3,2,0,2,155,Referral,1,0.6325,1
LEAD_6884,Large,Retail,9,14,338,13,0,2,6,0,70,Website,1,0.7619,1
LEAD_6885,Small,Technology,38,25,1328,13,2,4,2,2,40,Referral,1,0.817,1
LEAD_6886,Enterprise,Education,7,20,1466,3,0,1,3,1,138,Event,0,0.2412,0
LEAD_6887,Small,Manufacturing,30,3,78,4,4,2,5,0,149,Social Media,1,0.4364,0
LEAD_6888,Medium,Technology,27,19,969,8,8,3,2,3,147,Social Media,1,0.6247,1
LEAD_6889,Small,Manufacturing,49,3,1474,5,4,5,0,3,116,Paid Ad,1,0.7008,1
LEAD_6890,Medium,Education,16,28,76,2,2,5,6,2,113,Paid Ad,1,0.99,1
LEAD_6891,Large,Education,50,13,1115,11,0,5,1,3,46,Social Media,0,0.7367,1
LEAD_6892,Small,Healthcare,9,23,276,7,7,0,2,1,86,Website,1,0.3277,0
LEAD_6893,Large,Finance,9,3,714,0,0,5,7,2,69,Social Media,1,0.9653,1
LEAD_6894,Enterprise,Technology,50,20,161,1,1,2,4,0,86,Social Media,0,0.5101,1
LEAD_6895,Small,Healthcare,21,10,1281,12,0,0,5,2,149,Paid Ad,0,0.2772,0
LEAD_6896,Small,Healthcare,36,18,1029,8,3,1,3,2,177,Event,0,0.4175,0
LEAD_6897,Large,Retail,23,11,782,8,1,1,2,3,5,Referral,0,0.5727,1
LEAD_6898,Large,Finance,40,5,539,1,1,2,6,0,178,Event,1,0.2758,0
LEAD_6899,Medium,Retail,10,16,955,6,6,1,0,1,103,Paid Ad,0,0.3817,0
LEAD_6900,Large,Education,23,28,1148,1,1,4,8,2,180,Website,1,0.5764,1
LEAD_6901,Small,Technology,1,29,411,6,4,0,4,1,38,Event,0,0.5225,1
LEAD_6902,Enterprise,Healthcare,23,4,625,4,0,1,3,1,59,Event,0,0.5972,1
LEAD_6903,Enterprise,Technology,38,23,1717,7,6,5,7,2,131,Paid Ad,1,0.8792,1
LEAD_6904,Enterprise,Manufacturing,20,3,1753,10,8,3,7,3,91,Website,1,0.99,1
LEAD_6905,Small,Manufacturing,50,3,382,15,1,3,4,2,88,Referral,0,0.667,1
LEAD_6906,Large,Healthcare,16,5,361,5,5,5,0,3,116,Referral,1,0.7248,1
LEAD_6907,Enterprise,Manufacturing,14,27,632,14,2,0,5,0,136,Website,1,0.5401,1
LEAD_6908,Small,Manufacturing,32,24,455,10,2,0,0,0,100,Social Media,0,0.2864,0
LEAD_6909,Enterprise,Technology,4,27,115,15,9,0,1,1,30,Website,0,0.3465,0
LEAD_6910,Large,Healthcare,9,26,65,11,10,3,1,3,162,Event,1,0.2807,0
LEAD_6911,Small,Manufacturing,46,12,632,15,4,3,8,2,125,Paid Ad,0,0.99,1
LEAD_6912,Large,Technology,40,27,1089,15,10,5,1,0,80,Referral,1,0.99,1
LEAD_6913,Medium,Education,30,26,606,14,10,5,7,1,14,Referral,1,0.7974,1
LEAD_6914,Small,Technology,45,30,1407,5,5,3,7,1,43,Website,0,0.6725,1
LEAD_6915,Medium,Technology,36,9,568,14,0,4,4,2,36,Paid Ad,1,0.593,1
LEAD_6916,Small,Education,46,23,597,15,6,4,4,1,137,Website,1,0.7521,1
LEAD_6917,Small,Healthcare,19,8,481,9,7,0,5,1,78,Social Media,0,0.6505,1
LEAD_6918,Medium,Retail,36,13,1677,7,2,0,1,2,18,Social Media,0,0.3495,0
LEAD_6919,Medium,Manufacturing,36,7,562,6,6,3,8,2,82,Referral,0,0.99,1
LEAD_6920,Large,Healthcare,33,7,623,10,9,4,6,0,159,Paid Ad,1,0.9704,1
LEAD_6921,Medium,Technology,30,30,339,3,0,1,6,2,95,Event,1,0.7997,1
LEAD_6922,Small,Healthcare,30,14,1137,10,3,2,4,1,77,Website,0,0.5478,1
LEAD_6923,Medium,Finance,10,12,1682,12,10,1,5,3,24,Paid Ad,1,0.957,1
LEAD_6924,Medium,Healthcare,37,25,1792,5,5,3,7,2,54,Website,1,0.7056,1
LEAD_6925,Medium,Education,20,29,596,12,4,3,1,0,162,Paid Ad,1,0.5958,1
LEAD_6926,Large,Retail,41,9,107,1,0,2,6,0,104,Social Media,1,0.6873,1
LEAD_6927,Enterprise,Technology,43,15,1316,1,1,4,8,3,12,Referral,1,0.9409,1
LEAD_6928,Medium,Manufacturing,28,21,404,7,4,5,0,0,4,Social Media,1,0.7419,1
LEAD_6929,Large,Education,2,13,749,1,1,2,3,0,8,Website,0,0.4393,0
LEAD_6930,Large,Manufacturing,26,19,428,11,7,1,3,2,118,Paid Ad,1,0.3819,0
LEAD_6931,Small,Technology,40,9,1053,10,9,4,1,0,56,Paid Ad,1,0.5251,1
LEAD_6932,Small,Manufacturing,13,21,414,6,1,3,3,3,32,Social Media,1,0.6113,1
LEAD_6933,Enterprise,Healthcare,27,24,204,15,2,1,4,3,150,Referral,1,0.8449,1
LEAD_6934,Medium,Finance,28,28,724,12,7,5,5,2,61,Paid Ad,1,0.99,1
LEAD_6935,Large,Education,17,12,224,5,5,4,7,3,34,Paid Ad,1,0.99,1
LEAD_6936,Large,Manufacturing,31,11,738,6,6,2,1,1,23,Website,1,0.9428,1
LEAD_6937,Large,Technology,14,15,383,5,5,0,4,3,120,Event,1,0.9473,1
LEAD_6938,Medium,Healthcare,26,20,531,4,4,4,8,1,140,Paid Ad,1,0.9848,1
LEAD_6939,Large,Finance,33,1,1093,8,7,2,4,0,23,Website,1,0.7759,1
LEAD_6940,Medium,Retail,47,8,1565,2,1,1,7,2,147,Event,0,0.6952,1
LEAD_6941,Medium,Finance,48,24,1468,8,4,5,5,3,123,Paid Ad,1,0.9135,1
LEAD_6942,Small,Healthcare,4,7,1657,3,3,2,2,0,149,Paid Ad,0,0.1409,0
LEAD_6943,Enterprise,Education,8,25,59,12,10,4,1,2,15,Website,1,0.4608,0
LEAD_6944,Enterprise,Manufacturing,40,1,935,1,1,4,1,3,14,Event,1,0.99,1
LEAD_6945,Enterprise,Healthcare,27,3,1644,0,0,1,8,0,134,Social Media,1,0.5321,1
LEAD_6946,Medium,Education,25,24,874,4,4,2,0,1,146,Website,1,0.0891,0
LEAD_6947,Medium,Manufacturing,20,10,516,2,2,1,2,0,77,Referral,1,0.3726,0
LEAD_6948,Large,Finance,39,8,1546,12,3,3,4,3,112,Paid Ad,1,0.7229,1
LEAD_6949,Small,Healthcare,48,5,1346,11,6,0,2,0,70,Social Media,0,0.3427,0
LEAD_6950,Enterprise,Technology,13,8,1568,9,4,2,4,0,41,Social Media,1,0.7015,1
LEAD_6951,Enterprise,Finance,45,18,290,2,2,4,0,0,155,Paid Ad,0,0.5825,1
LEAD_6952,Medium,Retail,15,18,263,11,2,1,8,1,2,Referral,1,0.9085,1
LEAD_6953,Small,Technology,15,13,1615,8,6,2,8,2,30,Paid Ad,1,0.99,1
LEAD_6954,Enterprise,Healthcare,6,19,1543,2,1,4,0,3,134,Website,1,0.99,1
LEAD_6955,Enterprise,Technology,37,16,1522,7,0,2,1,0,80,Social Media,0,0.1874,0
LEAD_6956,Medium,Retail,43,3,1784,10,9,2,7,1,25,Social Media,1,0.8545,1
LEAD_6957,Medium,Healthcare,46,26,960,3,3,4,3,0,86,Event,0,0.7119,1
LEAD_6958,Large,Healthcare,49,23,872,12,7,1,4,0,157,Paid Ad,1,0.4993,0
LEAD_6959,Medium,Retail,6,2,1753,13,7,4,5,0,121,Event,0,0.4855,0
LEAD_6960,Small,Technology,3,2,964,3,3,2,6,3,114,Event,0,0.5433,1
LEAD_6961,Medium,Manufacturing,7,4,779,11,10,3,6,3,41,Referral,1,0.9585,1
LEAD_6962,Small,Education,28,12,56,15,1,1,8,2,158,Website,1,0.4953,0
LEAD_6963,Large,Technology,25,17,1269,9,6,2,1,3,127,Website,1,0.99,1
LEAD_6964,Enterprise,Finance,29,10,1420,7,2,4,2,1,5,Referral,1,0.99,1
LEAD_6965,Enterprise,Healthcare,22,28,1361,2,2,5,5,2,53,Event,0,0.99,1
LEAD_6966,Large,Manufacturing,44,20,277,4,4,3,8,2,63,Referral,1,0.99,1
LEAD_6967,Enterprise,Healthcare,17,20,986,12,0,0,1,0,78,Event,0,0.2512,0
LEAD_6968,Enterprise,Finance,47,1,374,0,0,4,5,2,159,Paid Ad,1,0.8397,1
LEAD_6969,Medium,Finance,12,28,1273,3,3,2,2,0,7,Social Media,0,0.5191,1
LEAD_6970,Small,Retail,41,27,915,13,7,0,4,1,100,Event,0,0.657,1
LEAD_6971,Enterprise,Manufacturing,1,13,838,8,8,0,0,1,167,Social Media,0,0.5775,1
LEAD_6972,Enterprise,Healthcare,12,7,884,9,5,2,6,1,92,Event,1,0.756,1
LEAD_6973,Small,Retail,15,2,650,8,1,3,7,1,133,Event,1,0.8179,1
LEAD_6974,Medium,Education,22,14,1349,3,0,1,6,0,104,Paid Ad,0,0.3484,0
LEAD_6975,Large,Technology,43,17,1742,13,5,5,0,3,46,Social Media,1,0.9707,1
LEAD_6976,Medium,Finance,41,5,1666,15,5,5,0,1,152,Paid Ad,1,0.5717,1
LEAD_6977,Large,Finance,27,29,627,12,7,3,3,0,88,Referral,0,0.7345,1
LEAD_6978,Large,Technology,35,5,179,2,2,0,5,0,94,Event,1,0.9311,1
LEAD_6979,Medium,Manufacturing,34,26,275,1,0,3,3,1,153,Website,1,0.1258,0
LEAD_6980,Medium,Education,31,16,1705,13,0,1,3,2,63,Social Media,1,0.354,0
LEAD_6981,Large,Healthcare,48,3,203,7,4,1,6,0,98,Referral,1,0.7348,1
LEAD_6982,Small,Finance,6,9,441,15,6,1,2,2,111,Referral,0,0.1895,0
LEAD_6983,Large,Education,40,6,1708,12,6,3,5,0,53,Website,1,0.6644,1
LEAD_6984,Medium,Technology,1,24,1036,13,7,1,0,0,5,Referral,0,0.3597,0
LEAD_6985,Large,Finance,45,24,81,6,0,4,5,0,35,Referral,1,0.9758,1
LEAD_6986,Enterprise,Healthcare,45,9,511,12,5,5,4,1,104,Event,1,0.5893,1
LEAD_6987,Large,Technology,36,30,1727,6,6,1,7,3,159,Paid Ad,1,0.4724,0
LEAD_6988,Small,Manufacturing,12,10,1051,8,0,0,0,0,71,Social Media,1,0.1398,0
LEAD_6989,Large,Finance,27,11,1747,8,4,1,5,1,157,Paid Ad,1,0.6111,1
LEAD_6990,Large,Finance,9,22,484,8,1,5,7,2,50,Website,1,0.8841,1
LEAD_6991,Small,Education,48,24,639,6,3,5,3,0,66,Referral,1,0.2706,0
LEAD_6992,Medium,Education,33,18,692,6,4,1,6,1,9,Event,1,0.8408,1
LEAD_6993,Small,Manufacturing,47,1,694,13,9,0,3,3,18,Paid Ad,1,0.8646,1
LEAD_6994,Medium,Manufacturing,20,4,307,6,6,0,1,0,54,Social Media,0,0.3683,0
LEAD_6995,Small,Retail,48,3,1744,1,1,5,5,2,35,Paid Ad,1,0.8316,1
LEAD_6996,Enterprise,Retail,20,25,1798,11,4,2,2,0,52,Social Media,1,0.7775,1
LEAD_6997,Large,Finance,25,14,1571,9,5,3,7,3,40,Referral,1,0.99,1
LEAD_6998,Small,Healthcare,8,2,148,1,1,0,2,2,53,Paid Ad,1,0.5888,1
LEAD_6999,Medium,Education,15,4,991,15,6,1,3,0,16,Event,1,0.2098,0
