product_id,product_name,category,subcategory,region,quarter,year,sales,units_sold,profit,profit_margin,return_rate,avg_rating,review_count
PRD_1377,Storage,Home & Living,Kitchen,East,Q1 2023,2023,18440.31,3,6101.27,33.09,3.09,4.5,1290
PRD_1378,Storage,Home & Living,Kitchen,East,Q2 2023,2023,18479.83,3,5359.32,29,3.76,4.6,725
PRD_1379,Storage,Home & Living,Kitchen,East,Q3 2023,2023,23821.72,18,4939.65,20.74,3.69,4.5,1748
PRD_1380,Storage,Home & Living,Kitchen,East,Q4 2023,2023,17957.97,16,5407.28,30.11,3.34,3.7,133
PRD_1381,Storage,Home & Living,Kitchen,East,Q1 2024,2024,19542.02,5,4010.68,20.52,2.68,4.5,52
PRD_1382,Storage,Home & Living,Kitchen,East,Q2 2024,2024,18509.19,5,6246.03,33.75,1.43,4.8,1952
PRD_1383,Storage,Home & Living,Kitchen,East,Q3 2024,2024,24074.2,13,8179.4,33.98,3.01,3.7,668
PRD_1384,Storage,Home & Living,Kitchen,East,Q4 2024,2024,29362.25,10,8248.41,28.09,2.88,4.7,936
PRD_1385,Storage,Home & Living,Kitchen,West,Q1 2023,2023,36741.73,15,12686.38,34.53,2.09,4.5,79
PRD_1386,Storage,Home & Living,Kitchen,West,Q2 2023,2023,46205.11,12,12835.65,27.78,1.71,3.5,1881
PRD_1387,Storage,Home & Living,Kitchen,West,Q3 2023,2023,31975.53,9,7843.06,24.53,1.83,3.8,786
PRD_1388,Storage,Home & Living,Kitchen,West,Q4 2023,2023,34796.9,51,10155.78,29.19,2.68,4.7,1906
PRD_1389,Storage,Home & Living,Kitchen,West,Q1 2024,2024,52410.33,13,12421.98,23.7,2.95,4.5,816
PRD_1390,Storage,Home & Living,Kitchen,West,Q2 2024,2024,35794.35,22,9792.72,27.36,3.51,4.6,920
PRD_1391,Storage,Home & Living,Kitchen,West,Q3 2024,2024,44252.18,22,13159.47,29.74,1.9,3.9,1880
PRD_1392,Storage,Home & Living,Kitchen,West,Q4 2024,2024,58474.55,43,18512.9,31.66,2.88,4.7,1829
PRD_1393,Storage,Home & Living,Kitchen,Central,Q1 2023,2023,12679.09,6,3201.05,25.25,3.09,4.5,733
PRD_1394,Storage,Home & Living,Kitchen,Central,Q2 2023,2023,15408.92,6,4004.15,25.99,3.84,4.5,1638
PRD_1395,Storage,Home & Living,Kitchen,Central,Q3 2023,2023,13593.83,18,4752.3,34.96,1.32,4.5,447
PRD_1396,Storage,Home & Living,Kitchen,Central,Q4 2023,2023,15140.4,21,4693.8,31,1.81,4.2,1983
PRD_1397,Storage,Home & Living,Kitchen,Central,Q1 2024,2024,14599.2,5,5004.42,34.28,1.32,4.5,1117
PRD_1398,Storage,Home & Living,Kitchen,Central,Q2 2024,2024,21129.12,7,5167.56,24.46,3.24,4.6,147
PRD_1399,Storage,Home & Living,Kitchen,Central,Q3 2024,2024,16093.94,5,5051.55,31.39,2.67,4.7,1977
PRD_1400,Storage,Home & Living,Kitchen,Central,Q4 2024,2024,23860.41,32,8269.87,34.66,1.75,3.9,433
PRD_1401,Dining,Home & Living,Kitchen,North,Q1 2023,2023,32502.28,14,10249.91,31.54,2,3.7,1462
PRD_1402,Dining,Home & Living,Kitchen,North,Q2 2023,2023,32029.14,7,7225.39,22.56,2.46,3.7,1751
PRD_1403,Dining,Home & Living,Kitchen,North,Q3 2023,2023,33833.45,9,10265.56,30.34,1.27,3.7,1788
PRD_1404,Dining,Home & Living,Kitchen,North,Q4 2023,2023,34501.38,16,7601.74,22.03,2.52,3.8,685
PRD_1405,Dining,Home & Living,Kitchen,North,Q1 2024,2024,28123.13,9,6395.98,22.74,1.69,4.1,260
PRD_1406,Dining,Home & Living,Kitchen,North,Q2 2024,2024,43384.67,49,9357.95,21.57,3.71,4.7,556
PRD_1407,Dining,Home & Living,Kitchen,North,Q3 2024,2024,36401.54,8,7919.27,21.76,2.2,3.8,585
PRD_1408,Dining,Home & Living,Kitchen,North,Q4 2024,2024,52357.52,12,14366.53,27.44,3.62,3.7,1338
PRD_1409,Dining,Home & Living,Kitchen,South,Q1 2023,2023,36874.2,52,7899.68,21.42,1.81,4.7,314
PRD_1410,Dining,Home & Living,Kitchen,South,Q2 2023,2023,28618.31,8,6729.31,23.51,2.93,4.8,959
PRD_1411,Dining,Home & Living,Kitchen,South,Q3 2023,2023,30434.75,17,7027.35,23.09,1.84,3.7,1048
PRD_1412,Dining,Home & Living,Kitchen,South,Q4 2023,2023,44390.6,15,14649.82,33,2.14,3.7,1538
PRD_1413,Dining,Home & Living,Kitchen,South,Q1 2024,2024,27026.22,6,6070.99,22.46,2.01,4,1326
PRD_1414,Dining,Home & Living,Kitchen,South,Q2 2024,2024,34226.41,7,11380.51,33.25,1.45,4.6,159
PRD_1415,Dining,Home & Living,Kitchen,South,Q3 2024,2024,32428.85,9,11239.9,34.66,1.33,3.8,663
PRD_1416,Dining,Home & Living,Kitchen,South,Q4 2024,2024,42906.22,17,11668.11,27.19,1.11,4.6,1901
PRD_1417,Dining,Home & Living,Kitchen,East,Q1 2023,2023,22205.86,12,4740.5,21.35,1.77,4.7,845
PRD_1418,Dining,Home & Living,Kitchen,East,Q2 2023,2023,24456.3,8,7842.56,32.07,2.79,3.6,268
PRD_1419,Dining,Home & Living,Kitchen,East,Q3 2023,2023,24326.7,7,7021.97,28.87,3.47,3.8,347
PRD_1420,Dining,Home & Living,Kitchen,East,Q4 2023,2023,23923.42,13,7943.31,33.2,3.32,3.6,1457
PRD_1421,Dining,Home & Living,Kitchen,East,Q1 2024,2024,18241.45,4,5440.65,29.83,2.17,3.8,62
PRD_1422,Dining,Home & Living,Kitchen,East,Q2 2024,2024,24286.14,23,7948.41,32.73,2.48,4.2,1029
PRD_1423,Dining,Home & Living,Kitchen,East,Q3 2024,2024,17591.82,23,4616.04,26.24,1.63,3.6,1505
PRD_1424,Dining,Home & Living,Kitchen,East,Q4 2024,2024,24047.53,7,5192.95,21.59,3.56,3.6,1494
PRD_1425,Dining,Home & Living,Kitchen,West,Q1 2023,2023,28698.38,10,7861.35,27.39,2.9,4.1,214
PRD_1426,Dining,Home & Living,Kitchen,West,Q2 2023,2023,36721.68,16,9437.18,25.7,3.15,3.6,1140
PRD_1427,Dining,Home & Living,Kitchen,West,Q3 2023,2023,44627.94,10,13100.26,29.35,2.57,4,1977
PRD_1428,Dining,Home & Living,Kitchen,West,Q4 2023,2023,49102.92,37,14981.36,30.51,1.09,4.1,519
PRD_1429,Dining,Home & Living,Kitchen,West,Q1 2024,2024,47575.57,13,15761.45,33.13,2.54,4.6,207
PRD_1430,Dining,Home & Living,Kitchen,West,Q2 2024,2024,50578.14,83,11254.79,22.25,1.25,4.2,1077
PRD_1431,Dining,Home & Living,Kitchen,West,Q3 2024,2024,43175.69,42,13528.13,31.33,1.9,3.8,819
PRD_1432,Dining,Home & Living,Kitchen,West,Q4 2024,2024,41364.41,17,13192.81,31.89,1.07,4.4,1999
PRD_1433,Dining,Home & Living,Kitchen,Central,Q1 2023,2023,15633.83,12,3142.1,20.1,1.29,3.7,913
PRD_1434,Dining,Home & Living,Kitchen,Central,Q2 2023,2023,11022.97,2,2306.98,20.93,2.95,4,1934
PRD_1435,Dining,Home & Living,Kitchen,Central,Q3 2023,2023,14556.23,7,4494.62,30.88,1.17,4.2,878
PRD_1436,Dining,Home & Living,Kitchen,Central,Q4 2023,2023,23028.88,14,7912.33,34.36,2.01,4.2,1695
PRD_1437,Dining,Home & Living,Kitchen,Central,Q1 2024,2024,22650.48,6,6622.97,29.24,1.8,4.2,1088
PRD_1438,Dining,Home & Living,Kitchen,Central,Q2 2024,2024,16057.73,8,4079.27,25.4,3.68,4.6,1816
PRD_1439,Dining,Home & Living,Kitchen,Central,Q3 2024,2024,18716.1,4,5117.81,27.34,3.51,4.5,1124
PRD_1440,Dining,Home & Living,Kitchen,Central,Q4 2024,2024,25180.39,14,5059.87,20.09,3.95,3.8,1980
