date,campaign_id,campaign_name,campaign_type,channel,region,impressions,clicks,conversions,spend,revenue,day_of_week,month,quarter,year,ctr,conversion_rate,cpc,cpa,roas
19/04/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,65334,1453,71,36750.65,247686.83,Wednesday,April,Q2,2023,2.22,4.89,25.29,517.61,6.74
20/04/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,84345,2422,153,47444.53,304732.68,Thursday,April,Q2,2023,2.87,6.32,19.59,310.09,6.42
21/04/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,69932,1665,87,39337.24,197007.81,Friday,April,Q2,2023,2.38,5.23,23.63,452.15,5.01
22/04/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,49702,1401,86,46596.02,268930.99,Saturday,April,Q2,2023,2.82,6.14,33.26,541.81,5.77
23/04/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,47248,1266,74,44295.1,209459.27,Sunday,April,Q2,2023,2.68,5.85,34.99,598.58,4.73
24/04/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,93721,2990,209,52718.11,330120.64,Monday,April,Q2,2023,3.19,6.99,17.63,252.24,6.26
25/04/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,60388,1241,56,33968.7,145679.93,Tuesday,April,Q2,2023,2.06,4.51,27.37,606.58,4.29
26/04/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,84518,2432,153,47541.91,536077.87,Wednesday,April,Q2,2023,2.88,6.29,19.55,310.73,11.28
27/04/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,83525,2375,148,46982.9,260667.55,Thursday,April,Q2,2023,2.84,6.23,19.78,317.45,5.55
28/04/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,64847,1431,69,36476.82,182954.41,Friday,April,Q2,2023,2.21,4.82,25.49,528.65,5.02
29/04/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,49378,1383,85,46292.47,184913.76,Saturday,April,Q2,2023,2.8,6.15,33.47,544.62,3.99
30/04/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,45831,1191,68,42966.97,160594.32,Sunday,April,Q2,2023,2.6,5.71,36.08,631.87,3.74
01/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,71419,1736,92,40173.6,214166.29,Monday,May,Q2,2023,2.43,5.3,23.14,436.67,5.33
02/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,66164,1490,73,37217.48,203019.85,Tuesday,May,Q2,2023,2.25,4.9,24.98,509.83,5.45
03/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,67088,1532,76,37737.01,134355.33,Wednesday,May,Q2,2023,2.28,4.96,24.63,496.54,3.56
04/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,91484,2849,195,51460.11,553771.24,Thursday,May,Q2,2023,3.11,6.84,18.06,263.9,10.76
05/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,73430,1835,100,41304.38,72581.49,Friday,May,Q2,2023,2.5,5.45,22.51,413.04,1.76
06/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,48189,1317,79,45177.33,131707.79,Saturday,May,Q2,2023,2.73,6,34.3,571.86,2.92
07/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,39873,902,44,37381.21,172507.09,Sunday,May,Q2,2023,2.26,4.88,41.44,849.57,4.61
08/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,66552,1508,75,37435.96,60666.41,Monday,May,Q2,2023,2.27,4.97,24.82,499.15,1.62
09/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,82957,2343,145,46663.45,469887.37,Tuesday,May,Q2,2023,2.82,6.19,19.92,321.82,10.07
10/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,61533,1289,59,34612.34,206335.23,Wednesday,May,Q2,2023,2.09,4.58,26.85,586.65,5.96
11/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,69765,1657,86,39243.15,296083.7,Thursday,May,Q2,2023,2.38,5.19,23.68,456.32,7.54
12/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,73723,1850,102,41469.64,252683.89,Friday,May,Q2,2023,2.51,5.51,22.42,406.57,6.09
13/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,44643,1130,62,41852.98,58483.85,Saturday,May,Q2,2023,2.53,5.49,37.04,675.05,1.4
14/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,43107,1054,56,40413.39,197233.84,Sunday,May,Q2,2023,2.45,5.31,38.34,721.67,4.88
15/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,76911,2014,116,43262.73,232981.52,Monday,May,Q2,2023,2.62,5.76,21.48,372.95,5.39
16/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,79528,2153,128,44734.88,296960.14,Tuesday,May,Q2,2023,2.71,5.95,20.78,349.49,6.64
17/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,79896,2173,130,44941.95,299383.14,Wednesday,May,Q2,2023,2.72,5.98,20.68,345.71,6.66
18/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,64738,1426,69,36415.24,124650.82,Thursday,May,Q2,2023,2.2,4.84,25.54,527.76,3.42
19/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,70920,1712,90,39892.69,215362.65,Friday,May,Q2,2023,2.41,5.26,23.3,443.25,5.4
20/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,50370,1439,90,47222.39,166197.92,Saturday,May,Q2,2023,2.86,6.25,32.82,524.69,3.52
21/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,48783,1350,82,45734.98,181850.73,Sunday,May,Q2,2023,2.77,6.07,33.88,557.74,3.98
22/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,61327,1280,58,34496.94,136375.17,Monday,May,Q2,2023,2.09,4.53,26.95,594.77,3.95
23/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,76520,1993,114,43042.98,235212.47,Tuesday,May,Q2,2023,2.6,5.72,21.6,377.57,5.46
24/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,55994,1067,44,31496.68,53995.79,Wednesday,May,Q2,2023,1.91,4.12,29.52,715.83,1.71
25/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,73837,1856,102,41533.62,51000,Thursday,May,Q2,2023,2.51,5.5,22.38,407.19,1.23
26/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,90144,2766,186,50706.56,709679.98,Friday,May,Q2,2023,3.07,6.72,18.33,272.62,14
27/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,39043,865,42,36603.13,94834.24,Saturday,May,Q2,2023,2.22,4.86,42.32,871.5,2.59
28/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,39643,891,44,37165.99,96383.24,Sunday,May,Q2,2023,2.25,4.94,41.71,844.68,2.59
29/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,80155,2187,131,45087.62,306761.59,Monday,May,Q2,2023,2.73,5.99,20.62,344.18,6.8
30/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,59830,1218,54,33654.69,65934,Tuesday,May,Q2,2023,2.04,4.43,27.63,623.24,1.96
31/05/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,67848,1567,79,38164.99,243553.76,Wednesday,May,Q2,2023,2.31,5.04,24.36,483.1,6.38
01/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,66877,1791,105,37618.48,307959.86,Thursday,June,Q2,2023,2.68,5.86,21,358.27,8.19
02/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,57660,1331,67,32433.79,206394.83,Friday,June,Q2,2023,2.31,5.03,24.37,484.09,6.36
03/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,36385,883,47,34111.78,56026.83,Saturday,June,Q2,2023,2.43,5.32,38.63,725.78,1.64
04/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,40790,1110,66,38240.88,178197.6,Sunday,June,Q2,2023,2.72,5.95,34.45,579.41,4.66
05/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,65567,1722,99,36881.7,188494.25,Monday,June,Q2,2023,2.63,5.75,21.42,372.54,5.11
06/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,64408,1661,94,36229.88,217512.54,Tuesday,June,Q2,2023,2.58,5.66,21.81,385.42,6
07/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,59870,1435,75,33677.23,136021.76,Wednesday,June,Q2,2023,2.4,5.23,23.47,449.03,4.04
08/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,65181,1701,97,36664.81,291819.97,Thursday,June,Q2,2023,2.61,5.7,21.55,377.99,7.96
09/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,61483,1514,82,34584.6,169239.05,Friday,June,Q2,2023,2.46,5.42,22.84,421.76,4.89
10/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,39503,1041,60,37034.45,72989.21,Saturday,June,Q2,2023,2.64,5.76,35.58,617.24,1.97
11/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,35213,827,42,33012.42,82832.91,Sunday,June,Q2,2023,2.35,5.08,39.92,786.01,2.51
12/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,61043,1492,80,34336.74,205085.55,Monday,June,Q2,2023,2.44,5.36,23.01,429.21,5.97
13/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,54996,1211,58,30935.45,97205.47,Tuesday,June,Q2,2023,2.2,4.79,25.55,533.37,3.14
14/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,62148,1547,84,34958.37,263470.54,Wednesday,June,Q2,2023,2.49,5.43,22.6,416.17,7.54
15/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,56336,1271,63,31689.35,31500,Thursday,June,Q2,2023,2.26,4.96,24.93,503.01,0.99
16/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,54067,1170,55,30412.7,81139.76,Friday,June,Q2,2023,2.16,4.7,25.99,552.96,2.67
17/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,38608,995,56,36195.51,107012.08,Saturday,June,Q2,2023,2.58,5.63,36.38,646.35,2.96
18/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,38402,984,55,36002.06,132525.38,Sunday,June,Q2,2023,2.56,5.59,36.59,654.58,3.68
19/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,68273,1867,112,38403.86,270311.67,Monday,June,Q2,2023,2.73,6,20.57,342.89,7.04
20/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,59181,1402,73,33289.65,244105.13,Tuesday,June,Q2,2023,2.37,5.21,23.74,456.02,7.33
21/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,65466,1716,99,36824.86,206138.05,Wednesday,June,Q2,2023,2.62,5.77,21.46,371.97,5.6
22/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,66535,1773,103,37426.2,158503.75,Thursday,June,Q2,2023,2.66,5.81,21.11,363.36,4.24
23/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,65741,1731,100,36979.55,312840.36,Friday,June,Q2,2023,2.63,5.78,21.36,369.8,8.46
24/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,33736,759,37,31627.62,112365.72,Saturday,June,Q2,2023,2.25,4.87,41.67,854.8,3.55
25/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,38117,970,54,35735.07,116391.63,Sunday,June,Q2,2023,2.54,5.57,36.84,661.76,3.26
26/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,65137,1699,97,36639.86,280286.23,Monday,June,Q2,2023,2.61,5.71,21.57,377.73,7.65
27/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,62464,1562,85,35136.09,156952.16,Tuesday,June,Q2,2023,2.5,5.44,22.49,413.37,4.47
28/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,46784,876,36,26316.14,124840.93,Wednesday,June,Q2,2023,1.87,4.11,30.04,731,4.74
29/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,63612,1620,90,35781.94,230408.37,Thursday,June,Q2,2023,2.55,5.56,22.09,397.58,6.44
30/06/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,78980,2498,173,44426.58,348859.79,Friday,June,Q2,2023,3.16,6.93,17.78,256.8,7.85
01/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,35828,857,45,33589.11,73308.49,Saturday,July,Q3,2023,2.39,5.25,39.19,746.42,2.18
02/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,34174,779,39,32038.68,144425.77,Sunday,July,Q3,2023,2.28,5.01,41.13,821.5,4.51
03/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,65206,1703,97,36678.66,277809.1,Monday,July,Q3,2023,2.61,5.7,21.54,378.13,7.57
04/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,64749,1679,95,36421.81,137106.65,Tuesday,July,Q3,2023,2.59,5.66,21.69,383.39,3.76
05/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,71343,2038,128,40130.49,103485.14,Wednesday,July,Q3,2023,2.86,6.28,19.69,313.52,2.58
06/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,52989,1124,52,29806.83,164529.57,Thursday,July,Q3,2023,2.12,4.63,26.52,573.21,5.52
07/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,67887,1846,110,38186.94,288857.85,Friday,July,Q3,2023,2.72,5.96,20.69,347.15,7.56
08/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,40099,1073,63,37593.12,233733.21,Saturday,July,Q3,2023,2.68,5.87,35.04,596.72,6.22
09/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,36807,904,48,34507.03,154533.17,Sunday,July,Q3,2023,2.46,5.31,38.17,718.9,4.48
10/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,64946,1689,96,36532.64,343002.12,Monday,July,Q3,2023,2.6,5.68,21.63,380.55,9.39
11/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,70120,1969,121,39442.65,438762.92,Tuesday,July,Q3,2023,2.81,6.15,20.03,325.97,11.12
12/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,68943,1903,115,38780.65,364986.91,Wednesday,July,Q3,2023,2.76,6.04,20.38,337.22,9.41
13/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,53850,1161,55,30290.65,140176.31,Thursday,July,Q3,2023,2.16,4.74,26.09,550.74,4.63
14/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,68552,1882,113,38560.93,408307.16,Friday,July,Q3,2023,2.75,6,20.49,341.25,10.59
15/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,37155,921,50,34833.34,170329.45,Saturday,July,Q3,2023,2.48,5.43,37.82,696.67,4.89
16/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,37773,952,52,35412.85,192933.8,Sunday,July,Q3,2023,2.52,5.46,37.2,681.02,5.45
17/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,62958,1587,88,35414.21,204855.8,Monday,July,Q3,2023,2.52,5.55,22.32,402.43,5.78
18/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,61285,1504,81,34472.92,260266.35,Tuesday,July,Q3,2023,2.45,5.39,22.92,425.59,7.55
19/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,71335,2038,128,40126.16,349224.5,Wednesday,July,Q3,2023,2.86,6.28,19.69,313.49,8.7
20/07/2023,CMP_1032,Brand Awareness - LinkedIn - East - Q1,Brand Awareness,LinkedIn,East,61783,1529,83,34753.17,154107.79,Thursday,July,Q3,2023,2.47,5.43,22.73,418.71,4.43
08/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,79994,1731,82,46150.51,147047.91,Sunday,January,Q1,2023,2.16,4.74,26.66,562.81,3.19
09/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,146741,3495,183,50795.23,481170.37,Monday,January,Q1,2023,2.38,5.24,14.53,277.57,9.47
10/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,157317,4017,225,54456.06,554710.73,Tuesday,January,Q1,2023,2.55,5.6,13.56,242.03,10.19
11/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,176732,5070,319,61176.8,621740.49,Wednesday,January,Q1,2023,2.87,6.29,12.07,191.78,10.16
12/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,165161,4427,261,57171.17,319340.74,Thursday,January,Q1,2023,2.68,5.9,12.91,219.05,5.59
13/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,138295,3104,153,47871.51,323859.86,Friday,January,Q1,2023,2.24,4.93,15.42,312.89,6.77
14/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,119967,3893,277,69211.96,397391.29,Saturday,January,Q1,2023,3.25,7.12,17.78,249.86,5.74
15/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,95345,2459,139,55006.76,300614.98,Sunday,January,Q1,2023,2.58,5.65,22.37,395.73,5.47
16/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,177586,5119,324,61472.22,1209016.58,Monday,January,Q1,2023,2.88,6.33,12.01,189.73,19.67
17/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,151210,3711,200,52342.25,488077.56,Tuesday,January,Q1,2023,2.45,5.39,14.1,261.71,9.32
18/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,163872,4359,255,56725.04,540061.58,Wednesday,January,Q1,2023,2.66,5.85,13.01,222.45,9.52
19/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,169529,4665,282,58683.39,513969.16,Thursday,January,Q1,2023,2.75,6.05,12.58,208.1,8.76
20/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,176529,5058,318,61106.3,1053532.2,Friday,January,Q1,2023,2.87,6.29,12.08,192.16,17.24
21/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,104134,2933,181,60077.41,353895.48,Saturday,January,Q1,2023,2.82,6.17,20.48,331.92,5.89
22/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,102080,2819,171,58892.77,425848.92,Sunday,January,Q1,2023,2.76,6.07,20.89,344.4,7.23
23/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,148191,3564,188,51297.07,522926.98,Monday,January,Q1,2023,2.41,5.27,14.39,272.86,10.19
24/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,143448,3340,171,49655.08,491904.49,Tuesday,January,Q1,2023,2.33,5.12,14.87,290.38,9.91
25/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,160162,4163,238,55440.72,875041.91,Wednesday,January,Q1,2023,2.6,5.72,13.32,232.94,15.78
26/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,171260,4760,291,59282.58,692788.9,Thursday,January,Q1,2023,2.78,6.11,12.45,203.72,11.69
27/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,149898,3647,195,51887.98,660413.81,Friday,January,Q1,2023,2.43,5.35,14.23,266.09,12.73
28/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,104220,2938,182,60127.33,505880.78,Saturday,January,Q1,2023,2.82,6.19,20.47,330.37,8.41
29/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,108517,3185,205,62606.03,491938.61,Sunday,January,Q1,2023,2.94,6.44,19.66,305.4,7.86
30/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,137079,3050,149,47450.65,278647.34,Monday,January,Q1,2023,2.22,4.89,15.56,318.46,5.87
31/01/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,138547,3115,154,47958.61,231354.8,Tuesday,January,Q1,2023,2.25,4.94,15.4,311.42,4.82
01/02/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,151420,3721,201,52414.79,632264.42,Wednesday,February,Q1,2023,2.46,5.4,14.09,260.77,12.06
02/02/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,159700,4139,236,55280.81,497118.46,Thursday,February,Q1,2023,2.59,5.7,13.36,234.24,8.99
03/02/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,144319,3380,174,49956.91,525193.6,Friday,February,Q1,2023,2.34,5.15,14.78,287.11,10.51
04/02/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,107403,3120,199,61963.62,580558.05,Saturday,February,Q1,2023,2.9,6.38,19.86,311.37,9.37
05/02/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,97111,2551,147,56025.84,453926.64,Sunday,February,Q1,2023,2.63,5.76,21.96,381.13,8.1
06/02/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,154743,3886,214,53565.21,421811.33,Monday,February,Q1,2023,2.51,5.51,13.78,250.3,7.87
07/02/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,127476,2637,120,44126.56,413506.38,Tuesday,February,Q1,2023,2.07,4.55,16.73,367.72,9.37
08/02/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,129696,2730,126,44894.86,299786.23,Wednesday,February,Q1,2023,2.1,4.62,16.45,356.31,6.68
09/02/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,159208,4114,233,55110.62,481408.77,Thursday,February,Q1,2023,2.58,5.66,13.4,236.53,8.74
10/02/2023,CMP_1033,Retargeting - LinkedIn - South - Q2,Retargeting,LinkedIn,South,114600,2131,87,39669.48,71671.42,Friday,February,Q1,2023,1.86,4.08,18.62,455.97,1.81
