customer_id,gender,age,age_group,income,income_bracket,region,city_tier,customer_segment,acquisition_channel,tenure_months,lifetime_value,total_purchases,avg_order_value,last_purchase_days,email_open_rate,website_visits_monthly,app_sessions_monthly,support_tickets,satisfaction_score,nps_category,is_churned,churn_probability
CUST_12693,Male,42,36-45,84815,Medium,Central,Tier 2,New,Social Media,2,222,1,222,22,0.354,0,3,1,3.98,Passive,1,0.17
CUST_12694,Male,37,36-45,92472,Medium,South,Tier 1,Regular,Social Media,5,2297,5,459.4,8,0.177,0,12,1,2.78,Detractor,0,0.178
CUST_12695,Female,47,46-55,98845,Medium,East,Tier 1,Regular,Paid Search,39,13611,85,160.13,53,0.108,3,13,2,3.53,Passive,0,0.141
CUST_12696,Female,54,46-55,179292,High,South,Tier 3,Premium,Paid Search,56,170954,166,1029.84,15,0.225,29,8,3,3.72,Passive,0,0
CUST_12697,Other,26,26-35,97427,Medium,West,Tier 2,Regular,Offline Event,3,1765,6,294.17,4,0.211,4,13,0,3.83,Passive,0,0.07
CUST_12698,Male,31,26-35,101050,High,Central,Tier 3,Regular,Social Media,39,28083,111,253,14,0.341,6,10,0,4.17,Passive,1,0.044
CUST_12699,Other,18,18-25,76264,Medium,North,Tier 3,Regular,Referral,50,27983,79,354.22,90,0.264,5,13,1,3.39,Detractor,0,0.185
CUST_12700,Other,30,26-35,66414,Medium,Central,Tier 2,Regular,Organic,27,8844,73,121.15,11,0.274,4,19,1,3.75,Passive,1,0.085
CUST_12701,Male,29,26-35,75245,Medium,North,Tier 1,Regular,Social Media,34,16206,63,257.24,5,0.237,4,2,2,3.73,Passive,0,0.081
CUST_12702,Male,34,26-35,64173,Medium,East,Tier 2,Regular,Social Media,5,1668,2,834,45,0.366,7,16,1,3.46,Detractor,1,0.141
CUST_12703,Female,41,36-45,101004,High,Central,Tier 2,Churned,Paid Search,22,864,1,864,312,0.154,0,6,8,1,Detractor,1,1
CUST_12704,Other,37,36-45,110579,High,South,Tier 1,Regular,Paid Search,7,5549,10,554.9,42,0.327,4,3,2,3.07,Detractor,0,0.178
CUST_12705,Male,45,36-45,126809,High,West,Tier 1,Regular,Partner,12,6140,19,323.16,42,0.237,0,8,1,3.58,Passive,0,0.126
CUST_12706,Other,60,55+,156623,High,Central,Tier 2,Premium,Offline Event,48,130354,262,497.53,5,0.151,36,6,0,3.92,Passive,0,0
CUST_12707,Other,20,18-25,55671,Medium,Central,Tier 2,Budget,Paid Search,56,9108,20,455.4,35,0.253,1,6,0,3.24,Detractor,1,0.204
CUST_12708,Other,37,36-45,101991,High,West,Tier 3,New,Paid Search,5,607,3,202.33,83,0.298,2,7,0,3.8,Passive,0,0.238
CUST_12709,Male,48,46-55,90444,Medium,Central,Tier 1,New,Referral,6,703,4,175.75,6,0.313,1,2,3,3.13,Detractor,0,0.242
CUST_12710,Female,32,26-35,35694,Low,East,Tier 2,Budget,Offline Event,3,279,4,69.75,22,0.102,1,10,2,2.78,Detractor,1,0.24
CUST_12711,Female,51,46-55,79226,Medium,West,Tier 2,New,Organic,2,345,0,345,65,0.357,1,0,2,3.56,Passive,0,0.248
CUST_12712,Other,24,18-25,40878,Low,South,Tier 2,Budget,Paid Search,45,7825,23,340.22,13,0.36,1,14,1,3.65,Passive,0,0.146
CUST_12713,Male,28,26-35,71171,Medium,West,Tier 2,Regular,Paid Search,29,17108,80,213.85,76,0.283,1,13,3,3.31,Detractor,1,0.181
CUST_12714,Other,24,18-25,37535,Low,West,Tier 3,New,Social Media,1,103,0,103,3,0.245,1,12,1,3.87,Passive,0,0.165
CUST_12715,Female,22,18-25,118724,High,West,Tier 3,New,Social Media,4,463,2,231.5,30,0.302,0,14,2,3.23,Detractor,1,0.252
CUST_12716,Female,35,26-35,65908,Medium,West,Tier 2,Budget,Organic,22,3870,19,203.68,4,0.196,0,10,0,3.29,Detractor,0,0.175
CUST_12717,Female,53,46-55,239224,Premium,Central,Tier 1,Premium,Paid Search,46,187509,202,928.26,2,0.087,36,2,2,4.03,Passive,0,0
CUST_12718,Other,24,18-25,116703,High,Central,Tier 3,Premium,Organic,55,54862,141,389.09,3,0.175,24,10,0,3.82,Passive,0,0
CUST_12719,Other,26,26-35,74445,Medium,North,Tier 3,Regular,Referral,48,31227,61,511.92,69,0.279,7,11,1,3.65,Passive,0,0.142
CUST_12720,Female,31,26-35,79700,Medium,West,Tier 1,Regular,Organic,45,13305,35,380.14,62,0.167,5,18,0,3.87,Passive,0,0.114
CUST_12721,Male,30,26-35,49849,Low,South,Tier 2,Budget,Paid Search,53,7071,55,128.56,86,0.384,0,11,1,3.23,Detractor,0,0.247
CUST_12722,Male,20,18-25,20000,Low,South,Tier 3,Budget,Paid Search,28,1742,26,67,57,0.372,0,8,1,3.35,Detractor,0,0.212
CUST_12723,Male,25,18-25,71895,Medium,East,Tier 2,Regular,Referral,32,11279,63,179.03,18,0.129,4,14,0,4.09,Passive,0,0.056
CUST_12724,Male,27,26-35,45958,Low,South,Tier 2,New,Paid Search,1,53,0,53,19,0.253,1,13,0,4.18,Passive,0,0.147
CUST_12725,Male,23,18-25,28575,Low,Central,Tier 3,Budget,Paid Search,30,2270,33,68.79,69,0.283,0,15,0,3.3,Detractor,0,0.226
CUST_12726,Male,26,26-35,31063,Low,East,Tier 2,Budget,Referral,18,1263,17,74.29,86,0.193,0,11,1,2.99,Detractor,1,0.272
CUST_12727,Female,26,26-35,57666,Medium,West,Tier 1,Regular,Paid Search,22,6094,46,132.48,5,0.298,6,11,2,3.21,Detractor,0,0.133
CUST_12728,Male,26,26-35,34163,Low,East,Tier 2,Budget,Partner,46,5060,29,174.48,70,0.149,1,11,1,4.13,Passive,0,0.145
CUST_12729,Other,39,36-45,94426,Medium,West,Tier 3,New,Social Media,5,1295,2,647.5,23,0.259,1,3,2,3.65,Passive,0,0.204
CUST_12730,Female,34,26-35,75570,Medium,West,Tier 3,Regular,Social Media,42,22732,86,264.33,8,0.143,3,13,2,3.88,Passive,0,0.068
CUST_12731,Female,41,36-45,87494,Medium,North,Tier 2,Churned,Paid Search,17,631,3,210.33,96,0.206,0,7,8,1.2,Detractor,1,1
CUST_12732,Female,36,36-45,125514,High,South,Tier 1,Regular,Organic,43,19511,28,696.82,21,0.39,7,0,3,3.22,Detractor,1,0.145
CUST_12733,Female,46,46-55,220608,Premium,West,Tier 3,Premium,Organic,40,130404,219,595.45,23,0.19,31,7,1,3.77,Passive,0,0
CUST_12734,Other,36,36-45,106953,High,East,Tier 2,Regular,Referral,3,2261,3,753.67,38,0.237,3,5,3,3.59,Passive,0,0.122
CUST_12735,Male,27,26-35,75632,Medium,West,Tier 3,Regular,Partner,39,23145,70,330.64,33,0.216,7,14,3,3.2,Detractor,0,0.157
CUST_12736,Female,38,36-45,102201,High,Central,Tier 3,Regular,Paid Search,5,2697,14,192.64,3,0.139,4,0,0,3.26,Detractor,0,0.127
CUST_12737,Other,35,26-35,108429,High,West,Tier 2,New,Partner,1,174,0,174,82,0.32,0,5,2,4.6,Promoter,1,0.157
CUST_12738,Other,18,18-25,42278,Low,South,Tier 2,New,Referral,3,201,2,100.5,66,0.295,2,10,3,3.35,Detractor,0,0.27
CUST_12739,Male,32,26-35,60290,Medium,South,Tier 3,New,Paid Search,3,244,2,122,6,0.308,0,12,0,3.91,Passive,0,0.164
CUST_12740,Female,61,55+,58675,Medium,West,Tier 3,Budget,Referral,3,702,1,702,41,0.033,2,0,3,2.42,Detractor,0,0.292
CUST_12741,Female,29,26-35,62993,Medium,West,Tier 3,New,Social Media,4,268,1,268,33,0.209,1,7,3,3.84,Passive,0,0.193
CUST_12742,Other,30,26-35,88282,Medium,East,Tier 2,Regular,Organic,42,17965,113,158.98,89,0.336,7,9,2,3.15,Detractor,1,0.209
CUST_12743,Female,29,26-35,41929,Low,West,Tier 2,Budget,Organic,31,2855,37,77.16,9,0.236,5,16,2,3.16,Detractor,0,0.191
CUST_12744,Female,27,26-35,107807,High,East,Tier 1,New,Organic,1,267,0,267,42,0.148,1,14,2,4.16,Passive,0,0.169
CUST_12745,Female,43,36-45,93940,Medium,South,Tier 2,New,Paid Search,5,857,2,428.5,43,0.246,1,0,0,4.99,Promoter,0,0.086
CUST_12746,Female,21,18-25,89810,Medium,West,Tier 1,Regular,Offline Event,50,16912,105,161.07,21,0.168,5,14,2,2.92,Detractor,0,0.175
CUST_12747,Female,50,46-55,128515,High,West,Tier 1,Regular,Paid Search,24,24320,32,760,34,0.423,4,0,1,3.2,Detractor,0,0.158
CUST_12748,Other,42,36-45,127648,High,East,Tier 2,Regular,Social Media,20,18004,18,1000.22,88,0.375,5,1,2,3.5,Passive,0,0.172
CUST_12749,Male,28,26-35,57661,Medium,Central,Tier 3,Budget,Referral,40,8372,48,174.42,2,0.367,2,9,1,3.06,Detractor,0,0.196
CUST_12750,Male,35,26-35,182167,High,South,Tier 2,Premium,Social Media,47,86520,314,275.54,15,0.439,25,5,2,3.44,Detractor,0,0.018
CUST_12751,Male,43,36-45,72904,Medium,South,Tier 1,New,Organic,5,812,2,406,31,0.168,0,6,2,3.47,Detractor,1,0.229
CUST_12752,Male,21,18-25,71597,Medium,Central,Tier 3,New,Social Media,4,545,1,545,81,0.067,0,11,3,3.33,Detractor,0,0.284
CUST_12753,Female,32,26-35,102582,High,West,Tier 1,Regular,Social Media,30,11609,41,283.15,71,0.14,4,13,3,3.16,Detractor,1,0.193
CUST_12754,Female,23,18-25,71316,Medium,North,Tier 2,Budget,Social Media,60,10416,21,496,68,0.239,1,10,1,3.75,Passive,0,0.181
CUST_12755,Male,18,18-25,61646,Medium,West,Tier 2,Budget,Offline Event,46,5496,21,261.71,87,0.176,0,5,3,2.76,Detractor,0,0.295
CUST_12756,Female,20,18-25,20000,Low,North,Tier 2,Budget,Social Media,30,2005,31,64.68,24,0.332,3,7,3,2.39,Detractor,0,0.281
CUST_12757,Female,32,26-35,72034,Medium,North,Tier 1,New,Social Media,6,622,3,207.33,46,0.197,1,8,1,3.88,Passive,1,0.2
CUST_12758,Female,23,18-25,47332,Low,Central,Tier 2,Regular,Partner,2,760,1,760,9,0.268,7,11,2,3.64,Passive,0,0.094
CUST_12759,Male,37,36-45,90316,Medium,North,Tier 1,Churned,Social Media,12,919,3,306.33,147,0.122,0,0,2,2.28,Detractor,1,1
CUST_12760,Male,33,26-35,51790,Medium,West,Tier 2,Budget,Organic,43,7695,55,139.91,15,0.295,4,5,2,3.48,Detractor,0,0.165
CUST_12761,Female,39,36-45,95775,Medium,West,Tier 3,Regular,Paid Search,21,18701,55,340.02,47,0.255,8,4,1,3.12,Detractor,0,0.177
CUST_12762,Male,20,18-25,49662,Low,North,Tier 1,Regular,Partner,45,12619,59,213.88,77,0.369,5,10,3,2.95,Detractor,0,0.218
CUST_12763,Male,32,26-35,86386,Medium,West,Tier 1,Regular,Social Media,43,28452,61,466.43,26,0.264,5,11,2,4.08,Passive,0,0.064
CUST_12764,Female,43,36-45,115306,High,West,Tier 3,Regular,Referral,33,28216,97,290.89,30,0.152,5,0,2,3.68,Passive,0,0.106
CUST_12765,Male,41,36-45,92634,Medium,Central,Tier 2,Regular,Paid Search,43,22500,124,181.45,17,0.292,0,5,0,3.41,Detractor,0,0.123
CUST_12766,Male,18,18-25,76941,Medium,East,Tier 1,New,Partner,3,279,1,279,18,0.252,0,13,2,3.39,Detractor,0,0.226
CUST_12767,Male,35,26-35,21206,Low,North,Tier 2,New,Organic,5,278,0,278,75,0.241,0,6,1,3.91,Passive,0,0.22
CUST_12768,Other,26,26-35,70018,Medium,South,Tier 2,Regular,Referral,13,6186,33,187.45,77,0.413,0,18,2,3.78,Passive,0,0.135
CUST_12769,Female,36,36-45,77372,Medium,West,Tier 1,Regular,Referral,49,13019,101,128.9,50,0.006,3,11,0,3.91,Passive,1,0.1
CUST_12770,Male,34,26-35,87309,Medium,West,Tier 2,Regular,Paid Search,45,31155,35,890.14,36,0.268,6,15,2,3.4,Detractor,0,0.139
CUST_12771,Male,33,26-35,76232,Medium,North,Tier 3,Regular,Social Media,37,14673,76,193.07,84,0.218,2,17,0,4.02,Passive,0,0.117
CUST_12772,Male,23,18-25,43833,Low,Central,Tier 3,New,Social Media,3,139,1,139,41,0.374,0,19,2,3.67,Passive,0,0.217
CUST_12773,Other,38,36-45,106782,High,South,Tier 3,Regular,Paid Search,37,36794,100,367.94,10,0.144,5,6,1,3.68,Passive,0,0.09
CUST_12774,Male,20,18-25,66729,Medium,Central,Tier 2,Budget,Social Media,20,3603,26,138.58,26,0.131,0,9,0,3.51,Passive,0,0.171
CUST_12775,Male,24,18-25,69032,Medium,North,Tier 1,Budget,Social Media,52,11708,76,154.05,4,0.21,2,13,1,2.53,Detractor,0,0.25
CUST_12776,Other,23,18-25,20175,Low,Central,Tier 3,New,Referral,6,299,3,99.67,39,0.367,1,11,2,3.84,Passive,0,0.198
CUST_12777,Female,39,36-45,101290,High,Central,Tier 3,Regular,Paid Search,19,6394,25,255.76,82,0.381,0,1,0,3.34,Detractor,1,0.184
CUST_12778,Other,30,26-35,60664,Medium,South,Tier 1,New,Referral,6,342,3,114,75,0.34,1,12,0,3.65,Passive,0,0.247
CUST_12779,Male,29,26-35,63098,Medium,South,Tier 1,New,Referral,3,417,2,208.5,49,0.094,0,11,2,4.58,Promoter,0,0.132
CUST_12780,Male,38,36-45,204048,Premium,Central,Tier 3,Premium,Referral,10,26352,69,381.91,18,0.292,14,2,0,4.18,Passive,0,0
CUST_12781,Female,43,36-45,206098,Premium,West,Tier 2,Premium,Organic,10,17767,72,246.76,26,0.128,16,3,1,3.66,Passive,0,0.005
CUST_12782,Male,25,18-25,41489,Low,Central,Tier 2,Budget,Referral,52,4287,76,56.41,76,0.165,3,12,0,3.48,Detractor,0,0.215
CUST_12783,Male,18,18-25,37289,Low,South,Tier 2,Budget,Organic,5,579,1,579,5,0.368,1,7,0,3.88,Passive,0,0.116
CUST_12784,Female,18,18-25,45315,Low,South,Tier 2,Churned,Referral,7,100,1,100,235,0.054,0,10,6,1.5,Detractor,1,1
CUST_12785,Female,34,26-35,102793,High,East,Tier 3,Regular,Social Media,18,8892,51,174.35,85,0.415,2,14,3,2.39,Detractor,1,0.281
CUST_12786,Other,39,36-45,191030,High,South,Tier 2,Premium,Paid Search,10,32499,19,1710.47,26,0.206,21,7,1,3.83,Passive,0,0
CUST_12787,Male,18,18-25,55983,Medium,Central,Tier 2,Churned,Social Media,49,1067,10,106.7,129,0.147,0,15,6,1,Detractor,1,1
CUST_12788,Other,18,18-25,51993,Medium,North,Tier 3,Regular,Organic,4,652,2,326,27,0.28,8,15,3,3.43,Detractor,0,0.129
CUST_12789,Female,33,26-35,116085,High,West,Tier 3,Regular,Paid Search,36,32047,89,360.08,25,0.185,5,11,3,3.45,Detractor,0,0.126
CUST_12790,Other,38,36-45,95724,Medium,North,Tier 2,Regular,Social Media,39,26672,50,533.44,26,0,3,4,0,3.28,Detractor,0,0.143
CUST_12791,Male,29,26-35,58039,Medium,North,Tier 2,New,Partner,6,959,1,959,83,0.364,1,9,3,3.56,Passive,0,0.262
CUST_12792,Male,29,26-35,95267,Medium,Central,Tier 2,Regular,Social Media,60,17785,37,480.68,48,0.057,0,17,0,3.54,Passive,0,0.135
CUST_12793,Male,21,18-25,90901,Medium,Central,Tier 2,Regular,Social Media,51,23672,104,227.62,33,0.252,6,14,1,3.86,Passive,0,0.091
CUST_12794,Male,31,26-35,105151,High,Central,Tier 2,Regular,Referral,11,7710,7,1101.43,21,0.307,4,20,1,3.92,Passive,0,0.076
CUST_12795,Male,47,46-55,44538,Low,South,Tier 2,Churned,Paid Search,20,626,5,125.2,354,0.087,0,5,8,1.15,Detractor,1,1
CUST_12796,Female,29,26-35,69609,Medium,East,Tier 2,Regular,Social Media,57,13333,149,89.48,29,0.299,4,12,2,3.64,Passive,0,0.11
CUST_12797,Male,18,18-25,55509,Medium,East,Tier 2,Regular,Referral,33,13485,72,187.29,48,0.138,9,13,3,3.32,Detractor,0,0.157
CUST_12798,Female,66,55+,179085,High,West,Tier 1,Premium,Referral,30,75509,212,356.17,16,0.126,12,0,1,3.96,Passive,0,0
CUST_12799,Other,49,46-55,110047,High,West,Tier 2,New,Referral,1,146,0,146,58,0.186,0,2,1,3.6,Passive,0,0.238
CUST_12800,Female,22,18-25,60455,Medium,South,Tier 1,New,Social Media,1,163,0,163,14,0.189,0,9,2,4,Passive,0,0.161
CUST_12801,Male,40,36-45,106030,High,North,Tier 1,Regular,Offline Event,51,42359,129,328.36,2,0.244,2,8,1,3.52,Passive,0,0.099
CUST_12802,Female,24,18-25,33930,Low,South,Tier 3,New,Paid Search,3,139,0,139,10,0.157,1,17,3,2.93,Detractor,0,0.265
CUST_12803,Female,67,55+,81977,Medium,Central,Tier 2,Regular,Referral,8,4523,14,323.07,75,0.232,4,7,3,3.38,Detractor,1,0.173
CUST_12804,Male,24,18-25,47780,Low,South,Tier 2,Budget,Social Media,24,5145,21,245,2,0.285,3,13,2,3.69,Passive,0,0.133
CUST_12805,Other,25,18-25,48460,Low,East,Tier 3,Budget,Organic,55,5135,18,285.28,36,0.127,2,11,0,3.56,Passive,0,0.174
CUST_12806,Female,42,36-45,83686,Medium,North,Tier 1,New,Partner,4,645,2,322.5,36,0.306,1,1,2,3.62,Passive,1,0.218
CUST_12807,Female,23,18-25,77727,Medium,West,Tier 2,Regular,Social Media,25,11267,15,751.13,40,0.152,3,16,0,3.8,Passive,0,0.103
CUST_12808,Female,37,36-45,219716,Premium,North,Tier 2,Premium,Organic,46,148529,120,1237.74,27,0.172,22,0,2,4.2,Passive,0,0
CUST_12809,Female,46,46-55,105190,High,South,Tier 2,Regular,Social Media,41,30730,86,357.33,67,0.332,5,3,1,3.82,Passive,0,0.123
CUST_12810,Male,22,18-25,55482,Medium,East,Tier 3,Regular,Referral,41,18584,94,197.7,77,0.257,2,16,2,3.13,Detractor,0,0.2
CUST_12811,Male,35,26-35,99206,Medium,South,Tier 1,Regular,Paid Search,32,13806,78,177,34,0.339,6,10,0,3.7,Passive,0,0.108
CUST_12812,Other,24,18-25,38877,Low,East,Tier 2,Budget,Referral,17,1140,12,95,83,0.301,1,13,3,2.79,Detractor,1,0.29
CUST_12813,Male,22,18-25,44649,Low,West,Tier 1,Budget,Partner,26,2931,11,266.45,35,0.268,3,9,1,3.29,Detractor,1,0.199
CUST_12814,Male,18,18-25,54133,Medium,East,Tier 1,Regular,Social Media,58,17390,35,496.86,21,0.209,5,18,0,4.01,Passive,0,0.066
CUST_12815,Female,21,18-25,62572,Medium,West,Tier 1,Budget,Social Media,15,2754,10,275.4,8,0,0,18,2,3.02,Detractor,0,0.204
CUST_12816,Female,21,18-25,73671,Medium,South,Tier 1,New,Organic,4,678,0,678,73,0.143,2,8,2,3.15,Detractor,0,0.295
CUST_12817,Male,30,26-35,68788,Medium,East,Tier 3,Budget,Paid Search,26,4192,35,119.77,10,0.381,3,14,1,2.79,Detractor,1,0.229
CUST_12818,Female,40,36-45,53857,Medium,West,Tier 2,Budget,Paid Search,4,974,3,324.67,32,0.292,1,0,3,3.25,Detractor,0,0.201
CUST_12819,Female,25,18-25,55924,Medium,West,Tier 2,New,Social Media,5,475,2,237.5,56,0.225,1,11,2,4.13,Passive,0,0.183
CUST_12820,Male,32,26-35,80919,Medium,West,Tier 3,Regular,Offline Event,14,4097,30,136.57,59,0.192,4,9,2,3.31,Detractor,0,0.167
CUST_12821,Female,33,26-35,57244,Medium,West,Tier 2,Budget,Social Media,35,7686,10,768.6,63,0.293,0,10,3,2.58,Detractor,0,0.293
CUST_12822,Other,33,26-35,69829,Medium,North,Tier 1,Budget,Paid Search,14,1628,9,180.89,88,0.302,1,12,1,3.51,Passive,1,0.222
CUST_12823,Female,46,46-55,59829,Medium,East,Tier 1,Budget,Social Media,34,8275,25,331,31,0.196,1,0,2,2.97,Detractor,0,0.228
CUST_12824,Male,45,36-45,95046,Medium,South,Tier 2,Regular,Referral,48,24705,99,249.55,17,0.176,4,2,0,3.47,Detractor,0,0.117
CUST_12825,Female,46,46-55,124270,High,North,Tier 2,Regular,Organic,48,46894,61,768.75,86,0.227,4,12,2,3.27,Detractor,0,0.194
CUST_12826,Other,45,36-45,103961,High,North,Tier 3,Regular,Social Media,32,20062,18,1114.56,80,0.191,1,7,1,3.41,Detractor,0,0.174
CUST_12827,Female,31,26-35,38589,Low,South,Tier 3,Churned,Organic,49,896,10,89.6,256,0.261,0,16,4,1.72,Detractor,1,1
CUST_12828,Male,34,26-35,122180,High,Central,Tier 2,Regular,Offline Event,21,20088,48,418.5,23,0.346,0,10,0,3.81,Passive,1,0.088
CUST_12829,Other,24,18-25,57856,Medium,East,Tier 1,Budget,Social Media,46,5583,37,150.89,75,0.369,2,18,1,3.13,Detractor,0,0.249
CUST_12830,Female,38,36-45,76347,Medium,East,Tier 2,New,Social Media,5,675,3,225,62,0.347,1,1,3,3.42,Detractor,1,0.259
CUST_12831,Male,43,36-45,20000,Low,East,Tier 3,New,Offline Event,5,276,4,69,56,0.143,1,2,2,3.52,Passive,1,0.244
CUST_12832,Female,22,18-25,61687,Medium,West,Tier 2,Regular,Social Media,41,9680,105,92.19,74,0.291,6,8,0,3.76,Passive,0,0.135
CUST_12833,Female,33,26-35,179887,High,Central,Tier 2,Premium,Social Media,4,5905,9,656.11,5,0.155,20,7,0,3.89,Passive,0,0
CUST_12834,Other,44,36-45,201419,Premium,South,Tier 2,Premium,Paid Search,15,44970,26,1729.62,5,0.221,15,0,1,4.06,Passive,0,0
CUST_12835,Female,33,26-35,36688,Low,Central,Tier 1,Budget,Paid Search,27,4610,30,153.67,80,0.227,3,11,3,3.25,Detractor,0,0.241
CUST_12836,Other,22,18-25,87926,Medium,South,Tier 2,Regular,Organic,26,17587,69,254.88,66,0.287,8,16,0,3.86,Passive,0,0.118
CUST_12837,Male,23,18-25,31578,Low,Central,Tier 2,New,Referral,6,325,1,325,65,0.427,1,12,0,3.93,Passive,0,0.21
CUST_12838,Female,39,36-45,119157,High,South,Tier 1,New,Paid Search,2,668,1,668,43,0.281,0,3,3,3.58,Passive,0,0.227
CUST_12839,Female,50,46-55,104860,High,South,Tier 1,Regular,Paid Search,52,25650,71,361.27,19,0.176,8,0,1,3.98,Passive,0,0.068
CUST_12840,Other,41,36-45,125637,High,West,Tier 1,Regular,Paid Search,46,42084,61,689.9,90,0.424,3,0,1,3.78,Passive,0,0.146
CUST_12841,Other,28,26-35,107973,High,East,Tier 3,Regular,Social Media,38,23726,96,247.15,1,0.483,1,13,1,3.37,Detractor,0,0.114
CUST_12842,Female,30,26-35,63025,Medium,East,Tier 3,Budget,Social Media,44,5143,15,342.87,18,0.19,0,13,0,3.87,Passive,0,0.128
CUST_12843,Male,29,26-35,68223,Medium,East,Tier 3,Budget,Organic,60,7340,58,126.55,86,0.307,0,13,3,2.84,Detractor,0,0.287
CUST_12844,Female,32,26-35,41300,Low,East,Tier 2,New,Referral,5,222,4,55.5,49,0.353,1,10,1,3.84,Passive,1,0.207
CUST_12845,Male,49,46-55,83129,Medium,East,Tier 2,Regular,Organic,52,21134,39,541.9,38,0.264,8,4,2,3.2,Detractor,0,0.161
CUST_12846,Other,47,46-55,102195,High,North,Tier 3,Regular,Paid Search,13,5145,21,245,35,0.229,1,5,1,3.72,Passive,0,0.106
CUST_12847,Male,46,46-55,125735,High,Central,Tier 3,Regular,Paid Search,33,15368,76,202.21,88,0.052,0,4,3,3.4,Detractor,0,0.182
CUST_12848,Female,46,46-55,208456,Premium,Central,Tier 3,Premium,Organic,47,162196,63,2574.54,24,0.267,24,7,1,4.15,Passive,0,0
CUST_12849,Male,39,36-45,56043,Medium,South,Tier 1,Regular,Social Media,13,6760,29,233.1,29,0.349,5,10,0,4.01,Passive,0,0.073
CUST_12850,Female,36,36-45,71118,Medium,South,Tier 3,Regular,Social Media,41,10663,57,187.07,34,0.296,2,10,1,3.44,Detractor,0,0.134
CUST_12851,Female,36,36-45,70581,Medium,West,Tier 2,Regular,Partner,45,23305,26,896.35,70,0.412,9,0,2,3.14,Detractor,0,0.194
CUST_12852,Male,18,18-25,106763,High,South,Tier 3,New,Partner,3,577,1,577,54,0.113,0,16,0,4.23,Passive,0,0.172
CUST_12853,Male,45,36-45,101997,High,East,Tier 2,Regular,Paid Search,59,24553,66,372.02,54,0.215,5,14,0,3.43,Detractor,0,0.152
CUST_12854,Female,29,26-35,45061,Low,East,Tier 3,Budget,Paid Search,7,916,1,916,35,0.256,3,18,1,3.36,Detractor,0,0.193
CUST_12855,Female,40,36-45,83758,Medium,West,Tier 2,Regular,Social Media,27,15624,75,208.32,48,0.426,2,7,2,3.69,Passive,0,0.12
CUST_12856,Female,39,36-45,77952,Medium,Central,Tier 3,New,Paid Search,5,676,4,169,7,0.232,2,6,0,4.17,Passive,0,0.138
CUST_12857,Other,23,18-25,45865,Low,West,Tier 1,Budget,Referral,36,4567,20,228.35,34,0.423,2,17,2,3.47,Detractor,0,0.181
CUST_12858,Female,29,26-35,93293,Medium,East,Tier 2,Regular,Paid Search,26,20283,41,494.71,38,0.216,0,11,0,3.11,Detractor,0,0.17
CUST_12859,Female,22,18-25,52027,Medium,West,Tier 2,Budget,Social Media,29,4329,28,154.61,8,0.212,1,18,0,4.01,Passive,0,0.106
CUST_12860,Female,40,36-45,43930,Low,West,Tier 2,Budget,Paid Search,33,3760,21,179.05,65,0.252,1,7,3,3.04,Detractor,0,0.25
CUST_12861,Male,33,26-35,99786,Medium,South,Tier 3,Regular,Referral,44,32137,89,361.09,14,0.327,1,12,2,3.1,Detractor,0,0.152
CUST_12862,Other,23,18-25,52504,Medium,South,Tier 1,Budget,Organic,45,10988,23,477.74,89,0.163,2,14,0,3.82,Passive,0,0.192
CUST_12863,Female,40,36-45,118945,High,East,Tier 3,Regular,Partner,22,17940,29,618.62,25,0.07,0,6,2,3.1,Detractor,0,0.16
CUST_12864,Female,23,18-25,47270,Low,Central,Tier 2,New,Social Media,1,98,0,98,20,0.162,1,10,1,3.69,Passive,0,0.197
CUST_12865,Other,34,26-35,49284,Low,East,Tier 3,Churned,Paid Search,58,1576,4,394,171,0.159,0,9,8,1.47,Detractor,1,1
CUST_12866,Other,47,46-55,160147,High,West,Tier 2,Premium,Referral,20,70553,93,758.63,12,0.224,20,11,1,4.07,Passive,0,0
CUST_12867,Female,53,46-55,118358,High,West,Tier 3,New,Offline Event,2,385,1,385,56,0.116,2,5,3,3.31,Detractor,0,0.265
CUST_12868,Female,30,26-35,98404,Medium,Central,Tier 3,New,Social Media,1,215,0,215,4,0.135,2,13,0,3.22,Detractor,0,0.231
CUST_12869,Male,18,18-25,126627,High,West,Tier 1,Regular,Organic,15,9265,37,250.41,14,0.231,4,16,3,3.53,Passive,1,0.108
CUST_12870,Other,29,26-35,84310,Medium,South,Tier 1,Regular,Referral,53,20682,126,164.14,27,0.243,3,8,0,3.66,Passive,0,0.107
CUST_12871,Male,18,18-25,85885,Medium,West,Tier 1,Regular,Referral,55,24368,112,217.57,8,0.152,0,10,1,3.8,Passive,0,0.077
CUST_12872,Male,30,26-35,167449,High,Central,Tier 3,Premium,Social Media,31,97511,95,1026.43,13,0.323,17,14,1,4.22,Passive,0,0
CUST_12873,Other,29,26-35,65165,Medium,Central,Tier 3,Regular,Offline Event,56,17875,37,483.11,6,0.272,6,12,1,3.69,Passive,0,0.086
CUST_12874,Male,26,26-35,88355,Medium,North,Tier 2,Regular,Paid Search,43,30179,48,628.73,34,0.26,3,7,1,3.97,Passive,0,0.081
